angle, distance, x, y
213.562500, 0.350000, -0.291649, -0.193496
215.187500, 0.150000, -0.122591, -0.086438
217.000000, 0.370000, -0.295495, -0.222672
218.687500, 0.280000, -0.218559, -0.175020
220.312500, 0.090000, -0.068627, -0.058226
221.937500, 0.280000, -0.208285, -0.187129
223.812500, 0.170000, -0.122674, -0.117691
225.437500, 0.090000, -0.063152, -0.064124
227.250000, 0.170000, -0.115396, -0.124835
228.875000, 0.130000, -0.085502, -0.097926
230.562500, 0.270000, -0.171514, -0.208526
232.375000, 0.150000, -0.091574, -0.118804
234.000000, 0.250000, -0.146946, -0.202254
235.812500, 0.050000, -0.028095, -0.041360
237.500000, 0.150000, -0.080595, -0.126509
239.125000, 0.120000, -0.061580, -0.102995
240.937500, 0.070000, -0.034003, -0.061186
242.375000, 0.130000, -0.060279, -0.115180
244.062500, 0.080000, -0.034991, -0.071942
245.875000, 0.090000, -0.036786, -0.082139
247.500000, 0.180000, -0.068883, -0.166298
249.312500, 0.150000, -0.052991, -0.140328
251.000000, 0.150000, -0.048835, -0.141828
252.812500, 0.180000, -0.053190, -0.171962
254.437500, 0.300000, -0.080487, -0.289002
256.250000, 0.540000, -0.128350, -0.524525
257.937500, 0.520000, -0.108669, -0.508519
259.750000, 0.510000, -0.090751, -0.501861
261.375000, 0.510000, -0.076483, -0.504232
263.187500, 0.510000, -0.060497, -0.506399
264.875000, 0.010000, -0.000893, -0.009960
266.500000, 0.480000, -0.029303, -0.479105
268.125000, 0.420000, -0.013742, -0.419775
270.000000, 0.320000, -0.000000, -0.320000
271.625000, 0.280000, 0.007940, -0.279887
273.437500, 0.400000, 0.023984, -0.399280
275.062500, 0.580000, 0.051181, -0.577737
276.875000, 0.660000, 0.079004, -0.655254
278.562500, 0.670000, 0.099755, -0.662532
280.375000, 0.660000, 0.118859, -0.649209
282.000000, 0.670000, 0.139301, -0.655359
283.812500, 0.670000, 0.159959, -0.650625
285.500000, 0.680000, 0.181722, -0.655269
287.125000, 0.710000, 0.209065, -0.678522
288.750000, 0.740000, 0.237865, -0.700728
290.625000, 0.700000, 0.246575, -0.655134
292.250000, 0.010000, 0.003786, -0.009255
294.062500, 0.120000, 0.048928, -0.109572
295.687500, 0.220000, 0.095362, -0.198258
297.562500, 0.290000, 0.134188, -0.257087
299.187500, 0.250000, 0.121917, -0.218257
300.812500, 0.200000, 0.102446, -0.171770
302.437500, 0.200000, 0.107276, -0.168795
304.125000, 0.270000, 0.151470, -0.223510
305.750000, 0.280000, 0.163590, -0.227241
307.750000, 0.230000, 0.140810, -0.181859
309.562500, 0.230000, 0.146491, -0.177314
311.250000, 0.270000, 0.178023, -0.202997
313.062500, 0.240000, 0.163871, -0.175346
314.687500, 0.200000, 0.140648, -0.142191
316.500000, 0.280000, 0.203105, -0.192739
318.187500, 0.270000, 0.201239, -0.180008
320.000000, 0.250000, 0.191511, -0.160697
321.625000, 0.270000, 0.211670, -0.167618
323.437500, 0.320000, 0.257026, -0.190624
325.125000, 0.280000, 0.229712, -0.160101
326.937500, 0.240000, 0.201138, -0.130933
328.562500, 0.320000, 0.273027, -0.166902
330.937500, 0.330000, 0.288450, -0.160302
332.562500, 0.340000, 0.301755, -0.156665
334.250000, 0.300000, 0.270209, -0.130334
335.875000, 0.470000, 0.428948, -0.192102
337.687500, 0.380000, 0.351548, -0.144270
339.500000, 0.390000, 0.365302, -0.136581
341.187500, 0.400000, 0.378632, -0.128989
342.812500, 0.380000, 0.363030, -0.112290
344.625000, 0.380000, 0.366400, -0.100751
346.250000, 0.390000, 0.378823, -0.092697
348.125000, 0.390000, 0.381654, -0.080253
349.750000, 0.430000, 0.423137, -0.076516
351.562500, 0.420000, 0.415454, -0.061627
353.187500, 0.050000, 0.049647, -0.005931
355.062500, 0.120000, 0.119555, -0.010328
356.687500, 0.250000, 0.249582, -0.014445
358.500000, 0.170000, 0.169942, -0.004450
0.875000, 0.280000, 0.279967, 0.004276
2.500000, 0.090000, 0.089914, 0.003926
4.187500, 0.270000, 0.269279, 0.019716
6.187500, 0.050000, 0.049709, 0.005389
7.812500, 0.090000, 0.089165, 0.012234
9.437500, 0.180000, 0.177564, 0.029515
11.312500, 0.040000, 0.039223, 0.007846
12.937500, 0.080000, 0.077969, 0.017911
14.562500, 0.100000, 0.096787, 0.025144
16.187500, 0.050000, 0.048018, 0.013939
17.875000, 0.050000, 0.047586, 0.015347
19.500000, 0.050000, 0.047132, 0.016690
21.125000, 0.050000, 0.046640, 0.018020
23.000000, 0.080000, 0.073640, 0.031258
24.812500, 0.040000, 0.036307, 0.016786
26.437500, 0.050000, 0.044771, 0.022261
28.250000, 0.120000, 0.105707, 0.056798
29.937500, 0.050000, 0.043329, 0.024953
31.750000, 0.040000, 0.034014, 0.021049
33.375000, 0.040000, 0.033404, 0.022005
35.187500, 0.090000, 0.073554, 0.051863
36.875000, 0.040000, 0.031998, 0.024003
38.687500, 0.050000, 0.039028, 0.031254
40.312500, 0.050000, 0.038126, 0.032348
42.125000, 0.050000, 0.037084, 0.033538
43.937500, 0.050000, 0.036005, 0.034694
45.812500, 0.130000, 0.090611, 0.093218
47.437500, 0.050000, 0.033820, 0.036827
49.250000, 0.050000, 0.032638, 0.037878
50.875000, 0.040000, 0.025241, 0.031031
52.750000, 0.120000, 0.072635, 0.095520
54.375000, 0.080000, 0.046598, 0.065028
56.187500, 0.120000, 0.066777, 0.099704
57.812500, 0.040000, 0.021308, 0.033852
59.687500, 0.050000, 0.025236, 0.043164
61.312500, 0.090000, 0.043203, 0.078953
63.125000, 0.050000, 0.022602, 0.044600
64.750000, 0.050000, 0.021328, 0.045223
66.812500, 0.050000, 0.019687, 0.045961
68.625000, 0.050000, 0.018224, 0.046561
70.250000, 0.050000, 0.016896, 0.047059
71.875000, 0.050000, 0.015555, 0.047519
73.750000, 0.050000, 0.013991, 0.048002
75.375000, 0.120000, 0.030299, 0.116112
77.187500, 0.040000, 0.008870, 0.039004
78.812500, 0.050000, 0.009701, 0.049050
80.687500, 0.090000, 0.014564, 0.088814
82.312500, 0.050000, 0.006688, 0.049551
83.937500, 0.050000, 0.005281, 0.049720
85.750000, 0.090000, 0.006670, 0.089753
87.437500, 0.050000, 0.002235, 0.049950
89.250000, 0.040000, 0.000524, 0.039997
91.062500, 0.050000, -0.000927, 0.049991
92.687500, 0.050000, -0.002344, 0.049945
94.562500, 0.050000, -0.003977, 0.049842
96.187500, 0.050000, -0.005389, 0.049709
97.812500, 0.050000, -0.006797, 0.049536
99.437500, 0.050000, -0.008199, 0.049323
101.312500, 0.050000, -0.009808, 0.049029
102.937500, 0.050000, -0.011194, 0.048731
104.750000, 0.050000, -0.012730, 0.048352
106.375000, 0.050000, -0.014096, 0.047972
108.250000, 0.050000, -0.015658, 0.047485
109.875000, 0.050000, -0.016998, 0.047022
111.875000, 0.050000, -0.018629, 0.046400
113.500000, 0.050000, -0.019937, 0.045853
115.375000, 0.050000, -0.021427, 0.045176
117.000000, 2.190000, -0.994239, 1.951304
118.812500, 2.230000, -1.074737, 1.953929
120.437500, 2.130000, -1.079054, 1.836448
122.250000, 1.290000, -0.688363, 1.090989
123.937500, 0.120000, -0.066995, 0.099558
125.562500, 0.090000, -0.052343, 0.073213
127.375000, 0.010000, -0.006070, 0.007947
129.062500, 0.010000, -0.006302, 0.007765
130.875000, 0.540000, -0.353382, 0.408315
132.875000, 0.510000, -0.347005, 0.373748
134.500000, 0.490000, -0.343446, 0.349493
136.125000, 0.480000, -0.346010, 0.332682
137.812500, 0.500000, -0.370476, 0.335779
139.625000, 0.480000, -0.365674, 0.310938
141.250000, 0.440000, -0.343149, 0.275406
142.937500, 0.430000, -0.343131, 0.259155
144.750000, 0.390000, -0.318490, 0.225087
146.375000, 0.400000, -0.333072, 0.221502
148.187500, 0.470000, -0.399396, 0.247756
149.875000, 0.340000, -0.294077, 0.170642
151.687500, 0.380000, -0.334542, 0.180227
153.312500, 0.320000, -0.285910, 0.143720
154.937500, 0.300000, -0.271754, 0.127082
156.812500, 0.390000, -0.358496, 0.153559
158.437500, 0.230000, -0.213904, 0.084529
160.250000, 0.270000, -0.254118, 0.091238
161.875000, 0.330000, -0.313625, 0.102660
163.562500, 0.140000, -0.134278, 0.039616
165.187500, 0.270000, -0.261027, 0.069027
166.812500, 0.270000, -0.262880, 0.061597
168.437500, 0.290000, -0.284115, 0.058127
170.312500, 0.280000, -0.276007, 0.047117
171.937500, 0.270000, -0.267331, 0.037868
173.750000, 0.300000, -0.298217, 0.032660
175.375000, 0.320000, -0.318958, 0.025803
177.250000, 0.320000, -0.319631, 0.015353
178.875000, 0.320000, -0.319938, 0.006283
180.500000, 0.320000, -0.319988, -0.002792
182.312500, 0.470000, -0.469617, -0.018964
184.000000, 0.370000, -0.369099, -0.025810
185.812500, 0.470000, -0.467584, -0.047598
187.812500, 0.430000, -0.426009, -0.058451
189.437500, 0.350000, -0.345263, -0.057390
191.125000, 0.470000, -0.461168, -0.090687
192.750000, 0.390000, -0.380384, -0.086072
194.562500, 0.400000, -0.387150, -0.100574
196.187500, 0.400000, -0.384142, -0.111513
198.062500, 0.370000, -0.351766, -0.114720
199.312500, 0.480000, -0.452990, -0.158746
201.125000, 0.550000, -0.513038, -0.198222
202.812500, 0.240000, -0.221227, -0.093052
204.625000, 0.290000, -0.263626, -0.120836
206.250000, 0.430000, -0.385655, -0.190184
207.875000, 0.300000, -0.265191, -0.140263
209.750000, 0.320000, -0.277824, -0.158789
211.375000, 0.280000, -0.239058, -0.145778
213.187500, 0.180000, -0.150639, -0.098529
214.812500, 0.280000, -0.229887, -0.159850
216.687500, 0.200000, -0.160381, -0.119490
218.312500, 0.320000, -0.251085, -0.198384
219.937500, 0.240000, -0.184019, -0.154068
221.750000, 0.170000, -0.126830, -0.113200
223.625000, 0.170000, -0.123058, -0.117289
225.250000, 0.200000, -0.140803, -0.142037
226.875000, 0.130000, -0.088867, -0.094882
228.500000, 0.220000, -0.145776, -0.164770
230.375000, 0.150000, -0.095664, -0.115535
232.000000, 0.190000, -0.116976, -0.149722
233.812500, 0.100000, -0.059043, -0.080709
235.437500, 0.170000, -0.096442, -0.139996
237.312500, 0.070000, -0.037804, -0.058914
238.937500, 0.090000, -0.046438, -0.077094
240.562500, 0.240000, -0.117954, -0.209014
242.062500, 0.120000, -0.056221, -0.106015
243.875000, 0.170000, -0.074856, -0.152632
245.500000, 0.130000, -0.053910, -0.118295
247.312500, 0.220000, -0.084855, -0.202977
249.000000, 0.090000, -0.032253, -0.084022
250.625000, 0.090000, -0.029857, -0.084903
252.437500, 0.200000, -0.060349, -0.190678
254.062500, 0.320000, -0.087868, -0.307700
255.937500, 0.600000, -0.145788, -0.582019
257.562500, 0.520000, -0.111995, -0.507796
259.375000, 0.510000, -0.094034, -0.501256
261.000000, 0.520000, -0.081346, -0.513598
262.875000, 0.500000, -0.062017, -0.496139
264.500000, 0.420000, -0.040255, -0.418066
266.312500, 0.340000, -0.021867, -0.339296
267.937500, 0.390000, -0.014036, -0.389747
269.812500, 0.490000, -0.001604, -0.489997
271.437500, 0.380000, 0.009533, -0.379880
273.062500, 0.330000, 0.017630, -0.329529
274.875000, 0.510000, 0.043341, -0.508155
276.562500, 0.590000, 0.067429, -0.586134
278.187500, 0.670000, 0.095417, -0.663171
280.000000, 0.650000, 0.112871, -0.640125
281.625000, 0.650000, 0.130978, -0.636667
283.500000, 0.660000, 0.154074, -0.641764
285.125000, 0.680000, 0.177430, -0.656444
286.750000, 0.740000, 0.213265, -0.708603
288.562500, 0.740000, 0.235571, -0.701503
290.250000, 0.680000, 0.235360, -0.637970
292.062500, 0.090000, 0.033806, -0.083410
293.687500, 0.300000, 0.120524, -0.274725
295.500000, 0.250000, 0.107628, -0.225646
297.187500, 0.220000, 0.100519, -0.195694
299.000000, 0.390000, 0.189076, -0.341102
300.625000, 0.130000, 0.066224, -0.111868
302.437500, 0.270000, 0.144822, -0.227874
304.125000, 0.250000, 0.140250, -0.206954
305.937500, 0.230000, 0.134988, -0.186221
307.750000, 0.230000, 0.140810, -0.181859
309.375000, 0.200000, 0.126879, -0.154602
311.062500, 0.240000, 0.157652, -0.180958
312.687500, 0.170000, 0.115260, -0.124961
314.500000, 0.280000, 0.196255, -0.199710
316.125000, 0.240000, 0.173005, -0.166341
318.000000, 0.240000, 0.178355, -0.160591
319.625000, 0.280000, 0.213310, -0.181381
321.437500, 0.270000, 0.211121, -0.168309
323.062500, 0.240000, 0.191830, -0.144226
324.937500, 0.250000, 0.204631, -0.143617
326.562500, 0.300000, 0.250346, -0.165308
328.375000, 0.290000, 0.246934, -0.152064
330.937500, 0.220000, 0.192300, -0.106868
332.562500, 0.380000, 0.337255, -0.175097
334.250000, 0.330000, 0.297230, -0.143367
336.062500, 0.370000, 0.338176, -0.150124
337.875000, 0.330000, 0.305700, -0.124287
339.500000, 0.290000, 0.271635, -0.101560
341.187500, 0.390000, 0.369166, -0.125764
343.000000, 0.370000, 0.353833, -0.108178
344.625000, 0.390000, 0.376042, -0.103403
346.437500, 0.390000, 0.379125, -0.091457
348.125000, 0.350000, 0.342510, -0.072022
349.937500, 0.370000, 0.364309, -0.064647
351.562500, 0.010000, 0.009892, -0.001467
353.375000, 0.010000, 0.009933, -0.001154
355.250000, 0.010000, 0.009966, -0.000828
356.875000, 0.010000, 0.009985, -0.000545
358.687500, 0.050000, 0.049987, -0.001145
1.062500, 0.220000, 0.219962, 0.004079
2.875000, 0.050000, 0.049937, 0.002508
4.562500, 0.050000, 0.049842, 0.003977
6.187500, 0.090000, 0.089476, 0.009700
8.187500, 0.150000, 0.148471, 0.021362
10.000000, 0.100000, 0.098481, 0.017365
11.625000, 0.050000, 0.048974, 0.010075
13.500000, 0.090000, 0.087513, 0.021010
15.125000, 0.090000, 0.086882, 0.023483
16.937500, 0.050000, 0.047831, 0.014566
18.562500, 0.050000, 0.047399, 0.015917
20.437500, 0.050000, 0.046853, 0.017459
22.062500, 0.050000, 0.046339, 0.018781
23.875000, 0.040000, 0.036577, 0.016190
25.500000, 0.070000, 0.063181, 0.030136
27.375000, 0.050000, 0.044401, 0.022991
29.000000, 0.050000, 0.043731, 0.024240
30.625000, 0.050000, 0.043026, 0.025471
32.437500, 0.050000, 0.042199, 0.026819
34.125000, 0.050000, 0.041391, 0.028050
35.937500, 0.050000, 0.040483, 0.029345
37.562500, 0.050000, 0.039634, 0.030481
39.375000, 0.050000, 0.038651, 0.031720
41.062500, 0.050000, 0.037700, 0.032844
42.875000, 0.050000, 0.036642, 0.034020
44.687500, 0.050000, 0.035548, 0.035162
46.312500, 0.050000, 0.034536, 0.036156
48.000000, 0.040000, 0.026765, 0.029726
49.812500, 0.050000, 0.032265, 0.038197
51.437500, 0.090000, 0.056103, 0.070374
53.250000, 0.070000, 0.041883, 0.056088
54.937500, 0.090000, 0.051702, 0.073667
56.750000, 0.050000, 0.027415, 0.041814
58.375000, 0.050000, 0.026218, 0.042575
60.187500, 0.050000, 0.024858, 0.043383
61.875000, 0.080000, 0.037712, 0.070554
63.687500, 0.090000, 0.039894, 0.080675
65.312500, 0.050000, 0.020883, 0.045430
67.500000, 0.040000, 0.015307, 0.036955
69.187500, 0.170000, 0.060403, 0.158907
70.812500, 0.050000, 0.016433, 0.047222
72.625000, 0.070000, 0.020904, 0.066806
74.250000, 0.050000, 0.013572, 0.048123
76.125000, 0.050000, 0.011990, 0.048541
77.750000, 0.050000, 0.010609, 0.048862
79.562500, 0.050000, 0.009058, 0.049173
81.187500, 0.050000, 0.007660, 0.049410
83.062500, 0.050000, 0.006039, 0.049634
84.687500, 0.050000, 0.004629, 0.049785
86.500000, 0.050000, 0.003052, 0.049907
88.500000, 0.050000, 0.001309, 0.049983
90.125000, 0.050000, -0.000109, 0.050000
91.812500, 0.050000, -0.001581, 0.049975
93.437500, 0.050000, -0.002998, 0.049910
95.062500, 0.050000, -0.004412, 0.049805
96.875000, 0.080000, -0.009576, 0.079425
98.562500, 0.050000, -0.007444, 0.049443
100.375000, 0.040000, -0.007204, 0.039346
102.000000, 0.050000, -0.010396, 0.048907
103.812500, 0.050000, -0.011937, 0.048554
105.500000, 0.050000, -0.013362, 0.048182
107.312500, 0.050000, -0.014879, 0.047735
108.937500, 0.050000, -0.016227, 0.047294
110.937500, 0.050000, -0.017867, 0.046699
112.812500, 0.050000, -0.019386, 0.046089
114.437500, 0.050000, -0.020685, 0.045521
116.250000, 0.080000, -0.035383, 0.071750
117.875000, 0.050000, -0.023377, 0.044198
119.750000, 0.050000, -0.024811, 0.043410
121.375000, 0.080000, -0.041651, 0.068302
123.187500, 0.050000, -0.027369, 0.041844
124.812500, 0.050000, -0.028545, 0.041051
126.687500, 0.050000, -0.029873, 0.040095
128.312500, 0.050000, -0.030998, 0.039232
130.125000, 0.050000, -0.032223, 0.038232
131.937500, 0.050000, -0.033416, 0.037194
133.937500, 0.220000, -0.152652, 0.158421
135.625000, 0.340000, -0.243024, 0.237780
137.437500, 0.390000, -0.287251, 0.263794
139.062500, 0.340000, -0.256844, 0.222780
140.875000, 0.390000, -0.302551, 0.246096
142.562500, 0.430000, -0.341427, 0.261395
144.375000, 0.420000, -0.341396, 0.244641
146.000000, 0.370000, -0.306744, 0.206901
147.812500, 0.330000, -0.279282, 0.175788
149.500000, 0.380000, -0.327419, 0.192865
151.125000, 0.400000, -0.350270, 0.193160
152.937500, 0.380000, -0.338394, 0.172886
154.562500, 0.270000, -0.243825, 0.115972
156.250000, 0.380000, -0.347818, 0.153044
157.875000, 0.330000, -0.305700, 0.124287
159.687500, 0.240000, -0.225075, 0.083314
161.375000, 0.300000, -0.284289, 0.095812
163.187500, 0.190000, -0.181879, 0.054956
164.812500, 0.290000, -0.279871, 0.075974
166.625000, 0.350000, -0.340507, 0.080963
168.312500, 0.330000, -0.323158, 0.066849
170.125000, 0.220000, -0.216741, 0.037730
171.750000, 0.240000, -0.237516, 0.034438
173.562500, 0.290000, -0.288171, 0.032515
175.250000, 0.290000, -0.289004, 0.024014
177.062500, 0.330000, -0.329566, 0.016911
178.500000, 0.290000, -0.289901, 0.007591
180.312500, 0.350000, -0.349995, -0.001909
182.000000, 0.320000, -0.319805, -0.011168
183.812500, 0.330000, -0.329270, -0.021942
185.437500, 0.400000, -0.398200, -0.037904
187.250000, 0.440000, -0.436482, -0.055528
189.250000, 0.480000, -0.473758, -0.077156
190.937500, 0.470000, -0.461462, -0.089177
192.562500, 0.440000, -0.429466, -0.095702
194.375000, 0.370000, -0.358416, -0.091859
196.062500, 0.400000, -0.384384, -0.110674
197.875000, 0.390000, -0.371174, -0.119707
199.500000, 0.480000, -0.452468, -0.160227
201.125000, 0.510000, -0.475726, -0.183806
202.812500, 0.570000, -0.525414, -0.220999
204.625000, 0.440000, -0.399984, -0.183338
206.250000, 0.470000, -0.421530, -0.207876
208.062500, 0.290000, -0.255906, -0.136426
209.750000, 0.300000, -0.260460, -0.148865
211.562500, 0.230000, -0.195976, -0.120389
213.187500, 0.320000, -0.267803, -0.175162
215.000000, 0.280000, -0.229363, -0.160601
216.687500, 0.300000, -0.240572, -0.179235
218.312500, 0.280000, -0.219700, -0.173586
219.750000, 0.220000, -0.169145, -0.140677
221.437500, 0.200000, -0.149936, -0.132361
223.062500, 0.130000, -0.094979, -0.088763
224.875000, 0.220000, -0.155903, -0.155224
226.500000, 0.090000, -0.061952, -0.065284
228.375000, 0.170000, -0.112923, -0.127076
230.000000, 0.130000, -0.083562, -0.099586
231.812500, 0.100000, -0.061824, -0.078599
233.437500, 0.150000, -0.089355, -0.120481
235.125000, 0.140000, -0.080050, -0.114856
236.937500, 0.120000, -0.065466, -0.100569
238.562500, 0.120000, -0.062588, -0.102385
240.375000, 0.230000, -0.113694, -0.199934
242.062500, 0.100000, -0.046851, -0.088346
243.687500, 0.200000, -0.088653, -0.179278
245.312500, 0.120000, -0.050120, -0.109032
247.125000, 0.150000, -0.058308, -0.138203
248.812500, 0.120000, -0.043371, -0.111888
250.437500, 0.120000, -0.040180, -0.113073
252.250000, 0.170000, -0.051827, -0.161907
253.875000, 0.180000, -0.049992, -0.172918
255.750000, 0.490000, -0.120615, -0.474923
257.375000, 0.520000, -0.113656, -0.507427
259.187500, 0.500000, -0.093798, -0.491123
260.812500, 0.520000, -0.083026, -0.513329
262.687500, 0.510000, -0.064913, -0.505852
263.937500, 0.420000, -0.044358, -0.417651
265.750000, 0.300000, -0.022233, -0.299175
267.437500, 0.270000, -0.012071, -0.269730
269.062500, 0.250000, -0.004090, -0.249967
270.687500, 0.440000, 0.005279, -0.439968
272.312500, 0.390000, 0.015736, -0.389682
274.187500, 0.430000, 0.031399, -0.428852
275.812500, 0.530000, 0.053675, -0.527275
277.625000, 0.720000, 0.095536, -0.713634
279.250000, 0.700000, 0.112520, -0.690897
281.125000, 0.680000, 0.131206, -0.667222
282.750000, 0.660000, 0.145660, -0.643726
284.562500, 0.650000, 0.163433, -0.629118
286.062500, 0.660000, 0.182613, -0.634234
287.875000, 0.710000, 0.217928, -0.675727
289.500000, 0.590000, 0.196946, -0.556158
291.312500, 0.320000, 0.116305, -0.298116
293.000000, 0.300000, 0.117219, -0.276151
294.812500, 0.340000, 0.142681, -0.308613
296.437500, 0.350000, 0.155827, -0.313397
298.250000, 0.280000, 0.132530, -0.246649
299.937500, 0.280000, 0.139735, -0.242640
301.562500, 0.290000, 0.151794, -0.247100
303.375000, 0.290000, 0.159534, -0.242176
305.187500, 0.270000, 0.155589, -0.220663
306.875000, 0.270000, 0.162019, -0.215986
308.687500, 0.280000, 0.175020, -0.218559
310.312500, 0.300000, 0.194087, -0.228758
312.125000, 0.270000, 0.181103, -0.200254
313.812500, 0.280000, 0.193844, -0.202051
315.437500, 0.250000, 0.178121, -0.175422
317.250000, 0.270000, 0.198267, -0.183276
318.875000, 0.290000, 0.218450, -0.190734
320.750000, 0.300000, 0.232318, -0.189812
322.375000, 0.230000, 0.182165, -0.140413
324.187500, 0.330000, 0.267609, -0.193094
325.812500, 0.280000, 0.231617, -0.157333
327.687500, 0.300000, 0.253544, -0.160361
330.000000, 0.350000, 0.303109, -0.175000
331.687500, 0.340000, 0.299327, -0.161255
333.312500, 0.270000, 0.241237, -0.121264
335.125000, 0.350000, 0.317530, -0.147224
336.812500, 0.280000, 0.257382, -0.110248
338.625000, 0.250000, 0.232804, -0.091118
340.250000, 0.290000, 0.272941, -0.097996
342.062500, 0.320000, 0.304446, -0.098553
343.750000, 0.350000, 0.336017, -0.097940
345.375000, 0.250000, 0.241900, -0.063123
347.000000, 0.190000, 0.185130, -0.042741
348.812500, 0.010000, 0.009810, -0.001940
350.500000, 0.010000, 0.009863, -0.001650
352.312500, 0.010000, 0.009910, -0.001338
353.937500, 0.050000, 0.049720, -0.005281
355.750000, 0.010000, 0.009973, -0.000741
357.437500, 0.010000, 0.009990, -0.000447
359.250000, 0.320000, 0.319973, -0.004189
1.625000, 0.150000, 0.149940, 0.004254
3.437500, 0.250000, 0.249550, 0.014990
5.062500, 0.050000, 0.049805, 0.004412
6.875000, 0.050000, 0.049640, 0.005985
8.562500, 0.100000, 0.098885, 0.014889
10.562500, 0.050000, 0.049153, 0.009165
12.187500, 0.040000, 0.039098, 0.008444
14.000000, 0.040000, 0.038812, 0.009677
15.687500, 0.120000, 0.115530, 0.032447
17.312500, 0.050000, 0.047735, 0.014879
19.125000, 0.100000, 0.094481, 0.032763
20.750000, 0.070000, 0.065459, 0.024800
22.812500, 0.090000, 0.082960, 0.034895
24.437500, 0.070000, 0.063729, 0.028959
26.250000, 0.070000, 0.062781, 0.030960
27.875000, 0.050000, 0.044198, 0.023377
29.750000, 0.050000, 0.043410, 0.024811
31.375000, 0.040000, 0.034151, 0.020825
33.187500, 0.050000, 0.041844, 0.027369
34.812500, 0.040000, 0.032841, 0.022836
36.687500, 0.050000, 0.040095, 0.029873
38.312500, 0.050000, 0.039232, 0.030998
40.125000, 0.070000, 0.053525, 0.045112
41.750000, 0.050000, 0.037303, 0.033294
43.625000, 0.070000, 0.050671, 0.048295
45.250000, 0.050000, 0.035201, 0.035509
47.062500, 0.040000, 0.027248, 0.029284
48.687500, 0.040000, 0.026407, 0.030045
50.562500, 0.050000, 0.031762, 0.038616
52.187500, 0.050000, 0.030654, 0.039501
54.000000, 0.050000, 0.029389, 0.040451
55.625000, 0.050000, 0.028230, 0.041268
57.500000, 0.040000, 0.021492, 0.033736
59.125000, 0.040000, 0.020527, 0.034332
60.937500, 0.070000, 0.034003, 0.061186
62.562500, 0.050000, 0.023039, 0.044376
64.437500, 0.050000, 0.021575, 0.045106
66.437500, 0.090000, 0.035977, 0.082496
68.250000, 0.040000, 0.014822, 0.037152
69.875000, 0.090000, 0.030966, 0.084505
71.500000, 0.120000, 0.038077, 0.113799
73.375000, 0.090000, 0.025750, 0.086238
75.187500, 0.070000, 0.017896, 0.067674
76.812500, 0.120000, 0.027377, 0.116835
78.437500, 0.050000, 0.010022, 0.048985
80.125000, 0.070000, 0.012005, 0.068963
81.937500, 0.070000, 0.009818, 0.069308
83.562500, 0.050000, 0.005606, 0.049685
85.375000, 0.090000, 0.007257, 0.089707
87.062500, 0.050000, 0.002562, 0.049934
89.062500, 0.050000, 0.000818, 0.049993
90.687500, 0.050000, -0.000600, 0.049996
92.500000, 0.040000, -0.001745, 0.039962
94.187500, 0.050000, -0.003651, 0.049867
96.000000, 0.040000, -0.004181, 0.039781
97.812500, 0.050000, -0.006797, 0.049536
99.437500, 0.070000, -0.011478, 0.069053
101.312500, 0.050000, -0.009808, 0.049029
102.937500, 0.050000, -0.011194, 0.048731
104.750000, 0.050000, -0.012730, 0.048352
106.375000, 0.050000, -0.014096, 0.047972
108.250000, 0.050000, -0.015658, 0.047485
109.875000, 0.050000, -0.016998, 0.047022
111.875000, 0.070000, -0.026081, 0.064960
113.687500, 0.050000, -0.020087, 0.045788
115.375000, 0.050000, -0.021427, 0.045176
117.187500, 0.050000, -0.022845, 0.044476
118.812500, 0.050000, -0.024097, 0.043810
120.437500, 0.050000, -0.025330, 0.043109
122.250000, 0.050000, -0.026681, 0.042286
123.937500, 0.040000, -0.022332, 0.033186
125.562500, 0.050000, -0.029080, 0.040674
127.375000, 0.050000, -0.030351, 0.039734
129.062500, 0.050000, -0.031508, 0.038823
130.875000, 0.070000, -0.045809, 0.052930
132.875000, 0.050000, -0.034020, 0.036642
134.500000, 0.050000, -0.035045, 0.035663
136.125000, 0.090000, -0.064877, 0.062378
137.812500, 0.120000, -0.088914, 0.080587
139.625000, 0.170000, -0.129510, 0.110124
141.250000, 0.120000, -0.093586, 0.075111
143.062500, 0.090000, -0.071936, 0.054085
144.750000, 0.200000, -0.163328, 0.115429
146.562500, 0.130000, -0.108483, 0.071634
148.187500, 0.320000, -0.271929, 0.168685
150.000000, 0.390000, -0.337750, 0.195000
151.687500, 0.390000, -0.343346, 0.184969
153.500000, 0.350000, -0.313227, 0.156169
155.125000, 0.290000, -0.263096, 0.121986
156.937500, 0.430000, -0.395634, 0.168446
158.625000, 0.320000, -0.297989, 0.116631
160.250000, 0.330000, -0.310588, 0.111513
161.875000, 0.220000, -0.209084, 0.068440
163.750000, 0.230000, -0.220811, 0.064361
165.375000, 0.300000, -0.290280, 0.075747
167.187500, 0.320000, -0.312032, 0.070964
168.812500, 0.280000, -0.274679, 0.054326
170.687500, 0.340000, -0.335519, 0.055018
172.312500, 0.240000, -0.237843, 0.032105
174.125000, 0.250000, -0.248687, 0.025590
175.750000, 0.300000, -0.299175, 0.022233
177.625000, 0.270000, -0.269768, 0.011189
179.250000, 0.380000, -0.379967, 0.004974
180.875000, 0.350000, -0.349959, -0.005345
182.500000, 0.330000, -0.329686, -0.014394
184.375000, 0.390000, -0.388864, -0.029751
186.000000, 0.450000, -0.447535, -0.047038
